shipment_id,batch_id,origin_warehouse_id,destination_id,departure_time,arrival_time,carrier_name,vehicle_id,temperature_min,temperature_max,temperature_avg,humidity_avg,status,route_id,distance_km,created_at
SHP-001664,BAT-002727,WH-0028,WH-0137,2023-04-07 13:29:32,2023-04-11 15:29:32,ColdChain Express,VH-7333,9.5,12.1,10.6,66.5,delayed,RT-0192,4843.0,2023-04-07 02:29:32
SHP-001665,BAT-001228,WH-0084,OUT-0201,2024-03-29 07:38:54,2024-04-01 21:38:54,ArcticLine Shipping,VH-8941,4.0,8.8,5.1,57.9,delivered,RT-0159,2857.9,2024-03-29 06:38:54
SHP-001666,BAT-002756,WH-0109,OUT-0421,2024-03-28 02:05:20,2024-04-01 07:05:20,MedFreight Solutions,VH-4385,3.4,6.8,5.1,48.3,delayed,RT-0095,864.1,2024-03-27 11:05:20
SHP-001667,BAT-001225,WH-0031,OUT-0471,2024-05-31 02:32:38,2024-06-01 13:32:38,MedFreight Solutions,VH-3943,2.7,9.1,5.6,34.3,delivered,RT-0145,2296.8,2024-05-30 17:32:38
SHP-001668,BAT-001475,WH-0061,WH-0110,2024-06-10 06:58:02,2024-06-10 14:58:02,ColdChain Express,VH-8120,4.1,9.3,5.6,52.7,delivered,RT-0158,2380.7,2024-06-09 09:58:02
SHP-001669,BAT-000875,WH-0048,OUT-0261,2024-11-07 13:23:23,2024-11-11 22:23:23,ColdChain Express,VH-4785,2.0,6.6,3.8,44.7,in_transit,RT-0154,900.0,2024-11-07 04:23:23
SHP-001670,BAT-001428,WH-0020,OUT-0002,2023-01-05 23:04:37,2023-01-08 22:04:37,PrecisionCold Transport,VH-3590,-1.7,4.0,2.1,56.1,delivered,RT-0139,3214.0,2023-01-05 21:04:37
SHP-001671,BAT-001118,WH-0046,WH-0142,2025-07-31 11:54:39,2025-08-02 10:54:39,TempGuard Logistics,VH-5670,2.7,7.6,6.0,42.6,delayed,RT-0107,1244.3,2025-07-31 00:54:39
SHP-001672,BAT-000884,WH-0087,OUT-0188,2023-02-09 16:04:38,2023-02-10 15:04:38,ArcticLine Shipping,VH-1019,2.8,9.5,6.8,55.2,rejected,RT-0115,4559.3,2023-02-09 07:04:38
SHP-001673,BAT-002803,WH-0140,OUT-0116,2024-12-04 00:37:48,2024-12-06 08:37:48,BioTransport Inc,VH-7937,8.5,13.8,11.1,68.1,delivered,RT-0165,3980.2,2024-12-03 21:37:48
SHP-001674,BAT-000900,WH-0061,OUT-0231,2023-04-15 15:31:03,2023-04-17 10:31:03,PharmaLogix,VH-9574,-0.9,2.5,0.8,51.0,delivered,RT-0173,3297.0,2023-04-15 05:31:03
SHP-001675,BAT-001132,WH-0002,OUT-0480,2025-11-12 14:22:25,2025-11-14 02:22:25,LifeLine Logistics,VH-5266,-1.7,3.0,1.6,64.2,delivered,RT-0157,4797.2,2025-11-11 20:22:25
SHP-001676,BAT-002542,WH-0109,OUT-0221,2023-01-10 17:29:25,2023-01-13 06:29:25,BioTransport Inc,VH-3274,5.5,10.5,6.8,32.6,rejected,RT-0001,2968.4,2023-01-10 13:29:25
SHP-001677,BAT-001183,WH-0101,OUT-0168,2025-02-06 13:44:31,2025-02-10 21:44:31,CryoShip Int'l,VH-5463,-3.6,2.1,-1.4,59.5,delayed,RT-0170,2589.9,2025-02-05 13:44:31
SHP-001678,BAT-002027,WH-0096,OUT-0402,2024-04-14 12:50:33,2024-04-17 21:50:33,TempGuard Logistics,VH-2482,4.7,9.1,6.1,32.3,rejected,RT-0065,192.7,2024-04-13 16:50:33
SHP-001679,BAT-001632,WH-0010,WH-0132,2025-11-01 12:02:31,2025-11-05 14:02:31,CryoShip Int'l,VH-5363,7.6,12.7,9.8,62.0,delayed,RT-0081,3898.8,2025-11-01 06:02:31
SHP-001680,BAT-002384,WH-0083,OUT-0140,2024-06-29 16:17:13,2024-06-30 04:17:13,PharmaLogix,VH-8703,0.9,6.3,4.9,48.1,rejected,RT-0095,1841.4,2024-06-28 21:17:13
SHP-001681,BAT-001966,WH-0012,OUT-0025,2025-03-20 16:21:21,2025-03-25 05:21:21,SafeShip Pharma,VH-7187,0.7,6.4,2.4,31.8,delivered,RT-0130,4541.2,2025-03-20 04:21:21
SHP-001682,BAT-000197,WH-0059,OUT-0302,2025-08-10 10:46:02,2025-08-12 18:46:02,SafeShip Pharma,VH-2027,-1.3,3.5,1.9,50.0,delivered,RT-0020,1290.8,2025-08-09 18:46:02
SHP-001683,BAT-000203,WH-0020,OUT-0215,2024-12-15 15:02:11,2024-12-18 17:02:11,MedRoute Global,VH-1989,6.3,11.5,7.9,61.1,rejected,RT-0133,4060.4,2024-12-15 13:02:11
SHP-001684,BAT-002775,WH-0049,WH-0131,2024-03-31 15:14:54,2024-04-03 04:14:54,PharmaLogix,VH-5642,1.6,8.2,5.5,64.1,rejected,RT-0072,819.1,2024-03-30 18:14:54
SHP-001685,BAT-002114,WH-0072,OUT-0322,2025-12-24 15:16:38,2025-12-25 21:16:38,VitalMove Corp,VH-8526,5.5,8.2,7.0,45.3,rejected,RT-0062,2506.8,2025-12-23 16:16:38
SHP-001686,BAT-001300,WH-0053,OUT-0403,2025-11-01 12:15:20,2025-11-02 13:15:20,SafeShip Pharma,VH-9233,2.6,5.6,3.9,37.0,delivered,RT-0032,180.9,2025-10-31 12:15:20
SHP-001687,BAT-000029,WH-0072,OUT-0453,2023-10-29 02:14:00,2023-11-01 05:14:00,LifeLine Logistics,VH-8112,4.3,8.9,6.3,38.6,delivered,RT-0011,3349.6,2023-10-28 10:14:00
SHP-001688,BAT-000022,WH-0008,OUT-0199,2023-03-15 06:54:24,2023-03-15 13:54:24,MedRoute Global,VH-5173,1.9,6.2,4.8,53.4,delayed,RT-0187,4715.5,2023-03-14 17:54:24
SHP-001689,BAT-001167,WH-0038,OUT-0408,2023-09-11 20:19:45,2023-09-14 06:19:45,TempGuard Logistics,VH-1377,-0.7,3.9,2.8,38.1,delayed,RT-0188,1875.7,2023-09-11 12:19:45
SHP-001690,BAT-001868,WH-0100,OUT-0177,2024-11-06 02:40:06,2024-11-08 18:40:06,BioTransport Inc,VH-1330,2.7,10.2,6.4,49.0,delayed,RT-0063,1854.0,2024-11-05 05:40:06
SHP-001691,BAT-000129,WH-0067,OUT-0324,2023-06-14 11:20:41,2023-06-18 15:20:41,ColdChain Express,VH-4759,3.9,10.0,7.4,51.6,in_transit,RT-0060,3557.6,2023-06-14 07:20:41
SHP-001692,BAT-000687,WH-0119,OUT-0118,2023-02-22 05:03:25,2023-02-22 22:03:25,ArcticLine Shipping,VH-2003,0.3,4.8,1.5,56.4,delivered,RT-0015,3369.5,2023-02-21 12:03:25
SHP-001693,BAT-001525,WH-0065,OUT-0108,2024-05-21 20:08:42,2024-05-25 08:08:42,VitalMove Corp,VH-2954,2.4,6.1,4.5,64.3,delivered,RT-0156,3824.4,2024-05-21 05:08:42
SHP-001694,BAT-001197,WH-0062,OUT-0367,2024-09-12 17:40:57,2024-09-13 10:40:57,VitalMove Corp,VH-1680,-0.9,4.1,1.7,67.5,delivered,RT-0013,897.8,2024-09-12 00:40:57
SHP-001695,BAT-000983,WH-0132,WH-0069,2024-03-10 20:56:14,2024-03-15 01:56:14,LifeLine Logistics,VH-5980,0.0,5.8,3.3,40.6,delayed,RT-0176,4668.5,2024-03-10 17:56:14
SHP-001696,BAT-002827,WH-0089,OUT-0327,2023-06-12 03:51:46,2023-06-13 17:51:46,MedRoute Global,VH-7937,7.1,9.5,8.4,58.8,delivered,RT-0192,3396.9,2023-06-11 04:51:46
SHP-001697,BAT-002692,WH-0067,OUT-0387,2025-12-25 14:57:55,2025-12-29 01:57:55,MedFreight Solutions,VH-4989,-0.5,6.2,2.6,57.7,in_transit,RT-0087,1776.7,2025-12-25 07:57:55
SHP-001698,BAT-000112,WH-0032,WH-0072,2025-07-05 21:22:53,2025-07-09 10:22:53,VitalMove Corp,VH-6809,0.8,5.6,3.1,35.9,delayed,RT-0117,1308.0,2025-07-05 08:22:53
SHP-001699,BAT-002697,WH-0095,OUT-0253,2024-02-05 06:44:02,2024-02-08 10:44:02,MedFreight Solutions,VH-1444,3.6,9.4,6.0,35.2,rejected,RT-0033,2949.5,2024-02-04 11:44:02
SHP-001700,BAT-002590,WH-0019,OUT-0464,2024-03-14 11:21:21,2024-03-19 02:21:21,MedRoute Global,VH-2323,4.4,7.8,6.5,41.0,rejected,RT-0170,2652.7,2024-03-14 01:21:21
SHP-001701,BAT-001928,WH-0017,OUT-0358,2025-01-17 12:31:58,2025-01-22 08:31:58,BioTransport Inc,VH-6294,-1.7,3.0,1.9,56.7,in_transit,RT-0092,2049.6,2025-01-17 11:31:58
SHP-001702,BAT-001936,WH-0104,OUT-0197,2023-06-12 04:52:12,2023-06-13 10:52:12,PrecisionCold Transport,VH-6559,-1.4,4.6,1.8,41.1,delivered,RT-0103,844.3,2023-06-11 05:52:12
SHP-001703,BAT-000054,WH-0108,OUT-0454,2025-08-30 15:28:05,2025-08-31 00:28:05,VitalMove Corp,VH-9099,2.9,6.6,4.0,37.8,delivered,RT-0198,1257.9,2025-08-29 15:28:05
SHP-001704,BAT-000318,WH-0024,WH-0022,2025-10-10 11:56:58,2025-10-12 03:56:58,CryoShip Int'l,VH-2206,1.9,7.0,3.6,60.0,delivered,RT-0080,2218.9,2025-10-09 12:56:58
SHP-001705,BAT-000792,WH-0133,OUT-0406,2023-03-19 08:59:44,2023-03-20 23:59:44,ColdChain Express,VH-4993,0.7,6.8,3.4,52.7,rejected,RT-0056,2254.9,2023-03-18 13:59:44
SHP-001706,BAT-001023,WH-0043,OUT-0003,2025-07-20 13:06:56,2025-07-23 14:06:56,LifeLine Logistics,VH-6359,4.0,7.8,5.3,64.3,delayed,RT-0191,484.8,2025-07-19 13:06:56
SHP-001707,BAT-002332,WH-0070,OUT-0409,2024-03-08 22:08:46,2024-03-10 11:08:46,MedFreight Solutions,VH-6666,7.3,10.0,8.9,60.4,rejected,RT-0021,1312.3,2024-03-08 05:08:46
SHP-001708,BAT-001848,WH-0122,WH-0093,2024-03-21 23:37:51,2024-03-24 04:37:51,SafeShip Pharma,VH-2327,4.4,8.3,6.1,44.1,delivered,RT-0175,4241.1,2024-03-21 15:37:51
SHP-001709,BAT-001402,WH-0111,OUT-0433,2023-12-25 21:18:58,2023-12-26 07:18:58,VitalMove Corp,VH-7633,-0.0,2.8,1.6,33.8,delivered,RT-0101,4470.9,2023-12-25 01:18:58
SHP-001710,BAT-002784,WH-0101,OUT-0275,2024-07-07 00:59:38,2024-07-09 06:59:38,LifeLine Logistics,VH-9181,3.8,9.0,5.1,66.1,delivered,RT-0049,3733.3,2024-07-06 18:59:38
SHP-001711,BAT-002436,WH-0138,OUT-0480,2023-01-14 05:45:21,2023-01-15 11:45:21,BioTransport Inc,VH-9016,5.8,9.4,6.8,61.8,delivered,RT-0125,1587.6,2023-01-13 21:45:21
SHP-001712,BAT-002644,WH-0032,OUT-0373,2024-02-14 10:50:10,2024-02-15 06:50:10,SafeShip Pharma,VH-6585,12.0,16.0,14.7,62.9,rejected,RT-0175,941.8,2024-02-13 17:50:10
SHP-001713,BAT-000732,WH-0138,OUT-0327,2025-12-26 04:43:01,2025-12-30 05:43:01,ColdChain Express,VH-9664,3.5,7.2,4.7,69.5,delivered,RT-0136,2603.7,2025-12-25 12:43:01
SHP-001714,BAT-000926,WH-0125,OUT-0083,2025-05-03 23:58:36,2025-05-07 17:58:36,MedFreight Solutions,VH-5173,1.8,8.1,4.6,62.3,delivered,RT-0054,4926.2,2025-05-03 15:58:36
SHP-001715,BAT-002863,WH-0120,OUT-0396,2025-08-13 01:22:54,2025-08-17 22:22:54,VitalMove Corp,VH-8966,-3.0,1.7,0.7,57.2,delivered,RT-0011,2495.0,2025-08-12 22:22:54
SHP-001716,BAT-000312,WH-0059,OUT-0144,2024-10-11 12:31:24,2024-10-14 12:31:24,VitalMove Corp,VH-1619,3.9,8.8,7.5,50.7,in_transit,RT-0159,4910.0,2024-10-10 18:31:24
SHP-001717,BAT-002762,WH-0126,OUT-0201,2024-06-07 17:03:10,2024-06-09 20:03:10,LifeLine Logistics,VH-2256,6.4,9.4,8.1,55.2,in_transit,RT-0189,2923.8,2024-06-07 03:03:10
SHP-001718,BAT-002184,WH-0006,WH-0077,2025-09-08 17:04:17,2025-09-09 07:04:17,PrecisionCold Transport,VH-5284,-0.6,5.7,3.0,55.0,delivered,RT-0075,2989.4,2025-09-08 00:04:17
SHP-001719,BAT-002711,WH-0055,OUT-0269,2025-01-12 01:45:48,2025-01-12 15:45:48,ArcticLine Shipping,VH-6276,3.5,6.5,5.2,39.3,delayed,RT-0068,4691.8,2025-01-11 15:45:48
SHP-001720,BAT-002962,WH-0041,WH-0124,2024-05-09 22:57:58,2024-05-12 15:57:58,LifeLine Logistics,VH-7999,5.2,10.4,7.3,66.7,delayed,RT-0172,4156.7,2024-05-09 02:57:58
SHP-001721,BAT-001019,WH-0014,WH-0115,2024-09-19 12:01:09,2024-09-19 16:01:09,LifeLine Logistics,VH-7519,4.6,9.5,6.6,57.9,delivered,RT-0076,4027.4,2024-09-18 22:01:09
SHP-001722,BAT-002187,WH-0064,OUT-0079,2023-12-16 11:29:11,2023-12-17 06:29:11,CryoShip Int'l,VH-3013,5.4,10.2,7.0,68.7,rejected,RT-0157,4928.9,2023-12-16 09:29:11
SHP-001723,BAT-000575,WH-0070,OUT-0475,2025-10-01 10:32:13,2025-10-03 16:32:13,PharmaLogix,VH-5980,3.4,10.1,6.2,55.3,rejected,RT-0018,2636.3,2025-09-30 14:32:13
SHP-001724,BAT-001004,WH-0034,OUT-0232,2023-03-07 19:58:04,2023-03-08 06:58:04,BioTransport Inc,VH-1104,-1.8,3.9,1.2,62.1,delivered,RT-0151,3618.2,2023-03-06 20:58:04
SHP-001725,BAT-000055,WH-0062,WH-0106,2024-02-02 10:00:04,2024-02-05 01:00:04,MedRoute Global,VH-1788,3.1,9.6,6.4,32.9,delivered,RT-0094,3358.2,2024-02-02 09:00:04
SHP-001726,BAT-001653,WH-0087,OUT-0375,2024-07-17 16:17:55,2024-07-19 02:17:55,TempGuard Logistics,VH-2014,0.3,5.6,3.9,44.5,in_transit,RT-0195,4197.1,2024-07-17 06:17:55
SHP-001727,BAT-001812,WH-0065,WH-0043,2023-12-29 04:15:51,2024-01-02 05:15:51,MedRoute Global,VH-1863,1.3,3.7,2.6,61.2,in_transit,RT-0197,4312.8,2023-12-28 18:15:51
SHP-001728,BAT-001585,WH-0109,OUT-0125,2025-09-14 17:03:43,2025-09-19 09:03:43,PrecisionCold Transport,VH-1911,4.0,7.4,6.0,69.6,rejected,RT-0070,1554.4,2025-09-13 19:03:43
SHP-001729,BAT-001489,WH-0146,OUT-0135,2023-12-11 06:08:33,2023-12-13 23:08:33,SafeShip Pharma,VH-5363,3.0,7.4,4.1,36.3,delivered,RT-0151,3393.6,2023-12-11 02:08:33
SHP-001730,BAT-000853,WH-0077,WH-0097,2024-02-22 18:32:32,2024-02-25 16:32:32,TempGuard Logistics,VH-6138,-3.3,2.3,-0.7,59.1,in_transit,RT-0157,4363.8,2024-02-21 23:32:32
SHP-001731,BAT-002013,WH-0027,WH-0076,2023-05-05 12:03:56,2023-05-06 14:03:56,PharmaLogix,VH-8140,-0.2,5.1,2.9,48.1,delayed,RT-0091,429.8,2023-05-04 17:03:56
SHP-001732,BAT-002201,WH-0016,OUT-0126,2023-10-04 17:30:03,2023-10-08 23:30:03,BioTransport Inc,VH-8649,2.5,9.0,6.1,61.5,delivered,RT-0150,827.9,2023-10-04 01:30:03
SHP-001733,BAT-001509,WH-0037,OUT-0081,2023-07-04 20:13:07,2023-07-07 09:13:07,PharmaLogix,VH-8657,1.5,6.8,3.2,59.1,delivered,RT-0172,810.0,2023-07-04 06:13:07
SHP-001734,BAT-002063,WH-0111,OUT-0471,2025-12-17 02:09:12,2025-12-17 07:09:12,VitalMove Corp,VH-9574,4.2,9.2,5.8,66.5,rejected,RT-0089,4526.1,2025-12-16 19:09:12
SHP-001735,BAT-002760,WH-0023,OUT-0256,2024-04-28 21:37:19,2024-05-03 04:37:19,MedRoute Global,VH-4397,3.2,8.7,4.8,41.5,in_transit,RT-0150,2232.3,2024-04-28 13:37:19
SHP-001736,BAT-001144,WH-0009,OUT-0450,2023-11-27 08:49:23,2023-12-02 04:49:23,BioTransport Inc,VH-1888,1.9,6.6,3.3,35.7,delivered,RT-0094,4112.9,2023-11-27 01:49:23
SHP-001737,BAT-000510,WH-0099,OUT-0008,2023-12-23 20:30:40,2023-12-25 00:30:40,BioTransport Inc,VH-2636,-2.8,0.7,-0.6,67.0,delivered,RT-0116,252.3,2023-12-23 03:30:40
SHP-001738,BAT-002443,WH-0021,WH-0045,2025-09-14 03:39:44,2025-09-18 17:39:44,LifeLine Logistics,VH-8526,5.0,10.2,8.0,52.4,delivered,RT-0041,3036.4,2025-09-13 21:39:44
SHP-001739,BAT-001554,WH-0052,OUT-0436,2024-02-04 15:05:35,2024-02-08 23:05:35,VitalMove Corp,VH-2537,4.5,11.2,7.6,48.1,delayed,RT-0046,3942.9,2024-02-04 07:05:35
SHP-001740,BAT-000481,WH-0032,OUT-0022,2025-10-11 18:15:17,2025-10-16 07:15:17,VitalMove Corp,VH-4225,3.9,10.8,7.9,57.0,delivered,RT-0024,4373.3,2025-10-10 19:15:17
SHP-001741,BAT-002443,WH-0018,WH-0046,2024-03-14 02:00:17,2024-03-15 11:00:17,VitalMove Corp,VH-4818,4.9,11.8,8.3,32.6,rejected,RT-0121,3663.4,2024-03-13 16:00:17
SHP-001742,BAT-002493,WH-0121,OUT-0158,2024-06-12 21:17:56,2024-06-17 12:17:56,ColdChain Express,VH-8720,2.4,7.0,5.9,41.3,delayed,RT-0045,2272.3,2024-06-12 20:17:56
SHP-001743,BAT-001684,WH-0015,OUT-0499,2024-06-15 08:54:46,2024-06-17 08:54:46,MedFreight Solutions,VH-9755,-5.1,1.7,-2.3,52.1,rejected,RT-0046,2968.5,2024-06-14 20:54:46
SHP-001744,BAT-002514,WH-0002,WH-0037,2025-10-13 06:44:58,2025-10-15 21:44:58,LifeLine Logistics,VH-4033,-2.9,2.8,0.7,46.9,delayed,RT-0005,4792.8,2025-10-12 15:44:58
SHP-001745,BAT-002217,WH-0025,OUT-0021,2023-11-15 00:10:54,2023-11-18 09:10:54,ArcticLine Shipping,VH-3455,0.1,5.1,3.4,51.7,in_transit,RT-0029,4812.2,2023-11-14 00:10:54
SHP-001746,BAT-000591,WH-0115,OUT-0168,2025-05-19 02:40:21,2025-05-21 22:40:21,MedRoute Global,VH-7226,4.5,11.1,7.6,45.2,delivered,RT-0100,1952.3,2025-05-18 12:40:21
SHP-001747,BAT-000538,WH-0023,OUT-0429,2023-10-01 16:25:25,2023-10-04 19:25:25,LifeLine Logistics,VH-6431,0.9,5.1,2.7,35.3,in_transit,RT-0022,3397.1,2023-10-01 11:25:25
SHP-001748,BAT-002414,WH-0003,WH-0102,2023-06-05 04:11:41,2023-06-07 23:11:41,MedFreight Solutions,VH-9016,2.4,9.7,5.9,56.6,delivered,RT-0082,1129.8,2023-06-04 19:11:41
SHP-001749,BAT-002041,WH-0008,OUT-0458,2025-05-07 20:57:18,2025-05-09 13:57:18,MedFreight Solutions,VH-8467,6.2,10.4,9.0,67.2,in_transit,RT-0097,1420.1,2025-05-07 02:57:18
SHP-001750,BAT-000388,WH-0057,OUT-0232,2023-08-19 20:55:30,2023-08-21 01:55:30,ArcticLine Shipping,VH-5496,2.4,8.2,5.4,37.2,rejected,RT-0022,3478.9,2023-08-19 02:55:30
SHP-001751,BAT-001685,WH-0136,OUT-0283,2023-10-29 15:21:39,2023-10-30 15:21:39,VitalMove Corp,VH-3462,2.6,7.2,3.9,59.1,in_transit,RT-0145,1577.9,2023-10-28 19:21:39
SHP-001752,BAT-002089,WH-0014,OUT-0157,2024-06-24 07:47:13,2024-06-28 16:47:13,PharmaLogix,VH-8868,0.9,5.6,4.4,31.6,rejected,RT-0157,880.9,2024-06-24 01:47:13
SHP-001753,BAT-001171,WH-0091,OUT-0086,2025-01-30 20:24:13,2025-02-02 09:24:13,PharmaLogix,VH-2469,4.2,10.0,6.5,62.8,delivered,RT-0012,1138.5,2025-01-30 16:24:13
SHP-001754,BAT-001238,WH-0070,OUT-0117,2025-06-05 07:35:04,2025-06-06 23:35:04,BioTransport Inc,VH-8883,4.5,8.9,7.6,63.4,delivered,RT-0141,4128.6,2025-06-04 21:35:04
SHP-001755,BAT-001128,WH-0081,WH-0013,2023-10-17 05:57:05,2023-10-18 23:57:05,SafeShip Pharma,VH-2555,-2.9,3.2,0.5,49.5,delivered,RT-0124,392.4,2023-10-17 00:57:05
SHP-001756,BAT-002234,WH-0022,WH-0101,2024-05-24 00:44:04,2024-05-26 06:44:04,PharmaLogix,VH-6838,3.5,9.8,7.1,48.8,delivered,RT-0138,4085.1,2024-05-23 16:44:04
SHP-001757,BAT-001934,WH-0016,WH-0105,2023-06-15 10:11:16,2023-06-18 07:11:16,ArcticLine Shipping,VH-3517,4.8,10.1,7.0,52.4,delivered,RT-0092,3155.4,2023-06-15 03:11:16
SHP-001758,BAT-000543,WH-0108,OUT-0148,2023-07-31 05:13:21,2023-07-31 19:13:21,ColdChain Express,VH-4803,0.8,6.7,3.4,31.7,delivered,RT-0157,1675.5,2023-07-30 13:13:21
SHP-001759,BAT-002821,WH-0046,WH-0048,2024-07-14 12:07:56,2024-07-18 01:07:56,ColdChain Express,VH-5752,-0.4,4.1,2.9,64.8,delayed,RT-0056,1484.1,2024-07-14 07:07:56
SHP-001760,BAT-002787,WH-0105,WH-0100,2025-06-07 06:02:46,2025-06-10 03:02:46,PrecisionCold Transport,VH-4818,1.2,4.7,2.6,64.4,rejected,RT-0044,1695.7,2025-06-06 18:02:46
SHP-001761,BAT-001803,WH-0109,OUT-0328,2025-03-26 22:09:21,2025-03-29 10:09:21,PrecisionCold Transport,VH-5727,3.6,9.8,5.9,47.9,delayed,RT-0012,4802.5,2025-03-26 11:09:21
SHP-001762,BAT-000477,WH-0113,OUT-0451,2024-02-04 04:52:06,2024-02-04 17:52:06,CryoShip Int'l,VH-7177,2.4,9.7,6.1,59.9,delivered,RT-0063,4067.7,2024-02-03 20:52:06
SHP-001763,BAT-001990,WH-0057,WH-0069,2025-11-28 08:29:17,2025-11-30 16:29:17,SafeShip Pharma,VH-1330,-0.7,4.9,2.9,59.6,delivered,RT-0007,1493.4,2025-11-27 22:29:17
SHP-001764,BAT-001050,WH-0104,OUT-0497,2024-09-18 12:45:25,2024-09-19 23:45:25,LifeLine Logistics,VH-7633,-0.1,4.2,2.7,37.6,delivered,RT-0022,3841.3,2024-09-17 23:45:25
SHP-001765,BAT-001613,WH-0083,WH-0102,2023-01-31 11:56:22,2023-02-01 17:56:22,ColdChain Express,VH-1193,1.6,7.5,5.2,37.8,delivered,RT-0069,1360.7,2023-01-30 19:56:22
SHP-001766,BAT-002146,WH-0048,WH-0094,2025-09-20 23:12:06,2025-09-23 02:12:06,CryoShip Int'l,VH-7803,3.8,8.6,4.9,51.4,rejected,RT-0146,2230.9,2025-09-20 21:12:06
SHP-001767,BAT-001488,WH-0116,OUT-0126,2025-09-13 08:30:16,2025-09-13 20:30:16,PharmaLogix,VH-8526,0.9,6.4,4.7,66.4,in_transit,RT-0035,822.5,2025-09-13 00:30:16
SHP-001768,BAT-000314,WH-0043,OUT-0455,2023-12-28 02:39:31,2024-01-01 11:39:31,CryoShip Int'l,VH-7573,4.2,8.3,7.2,65.6,delayed,RT-0011,3134.3,2023-12-27 21:39:31
SHP-001769,BAT-001345,WH-0007,OUT-0407,2025-05-05 17:24:05,2025-05-08 14:24:05,TempGuard Logistics,VH-5850,1.8,6.7,2.9,54.5,delayed,RT-0113,4091.6,2025-05-04 19:24:05
SHP-001770,BAT-001549,WH-0048,OUT-0277,2024-07-25 07:02:55,2024-07-29 12:02:55,ColdChain Express,VH-4993,-3.1,3.2,-0.3,36.7,in_transit,RT-0112,3980.7,2024-07-25 01:02:55
SHP-001771,BAT-000984,WH-0005,WH-0004,2025-04-05 09:27:56,2025-04-05 14:27:56,MedFreight Solutions,VH-4989,6.6,10.0,8.7,32.8,delivered,RT-0074,4823.8,2025-04-04 19:27:56
SHP-001772,BAT-001177,WH-0057,OUT-0294,2023-07-19 06:16:01,2023-07-23 07:16:01,VitalMove Corp,VH-3626,2.0,6.6,4.0,64.0,rejected,RT-0015,1306.8,2023-07-19 05:16:01
SHP-001773,BAT-001868,WH-0098,OUT-0476,2023-10-02 06:39:17,2023-10-04 13:39:17,TempGuard Logistics,VH-7362,3.7,6.5,5.4,30.7,delayed,RT-0120,899.4,2023-10-01 22:39:17
SHP-001774,BAT-001528,WH-0027,OUT-0337,2023-11-16 01:22:26,2023-11-21 01:22:26,MedRoute Global,VH-7573,1.1,7.3,4.6,30.8,in_transit,RT-0067,4851.7,2023-11-15 18:22:26
SHP-001775,BAT-002055,WH-0029,OUT-0467,2023-04-30 14:24:55,2023-05-01 16:24:55,MedRoute Global,VH-6824,1.9,8.0,5.4,61.1,delivered,RT-0181,674.6,2023-04-29 21:24:55
SHP-001776,BAT-002155,WH-0101,OUT-0046,2023-08-20 15:09:48,2023-08-23 01:09:48,PrecisionCold Transport,VH-9371,1.9,5.1,3.3,58.4,delivered,RT-0121,3573.7,2023-08-20 04:09:48
SHP-001777,BAT-002144,WH-0001,OUT-0088,2024-08-08 00:07:57,2024-08-09 22:07:57,TempGuard Logistics,VH-1863,7.5,12.3,8.6,48.8,rejected,RT-0190,789.1,2024-08-07 13:07:57
SHP-001778,BAT-002894,WH-0137,OUT-0091,2023-10-13 01:38:01,2023-10-14 16:38:01,TempGuard Logistics,VH-3076,7.5,12.3,8.6,49.9,delivered,RT-0104,4979.1,2023-10-12 10:38:01
SHP-001779,BAT-002519,WH-0097,OUT-0351,2023-05-08 01:25:51,2023-05-11 17:25:51,MedFreight Solutions,VH-7149,3.0,10.3,6.7,47.8,delivered,RT-0021,4490.6,2023-05-07 14:25:51
SHP-001780,BAT-002090,WH-0116,OUT-0384,2024-09-16 11:09:13,2024-09-17 10:09:13,ColdChain Express,VH-3862,7.1,14.0,10.4,44.3,delivered,RT-0043,4027.8,2024-09-15 21:09:13
SHP-001781,BAT-000649,WH-0050,OUT-0395,2025-10-22 12:59:47,2025-10-23 23:59:47,ColdChain Express,VH-9632,2.1,6.6,4.6,69.2,delivered,RT-0187,1053.6,2025-10-22 04:59:47
SHP-001782,BAT-002775,WH-0134,OUT-0133,2024-10-26 06:23:45,2024-10-28 06:23:45,ArcticLine Shipping,VH-6445,1.7,8.3,5.0,47.8,delivered,RT-0168,1955.7,2024-10-25 23:23:45
SHP-001783,BAT-001753,WH-0109,WH-0001,2024-03-16 08:07:57,2024-03-17 10:07:57,VitalMove Corp,VH-2139,-2.6,3.3,0.7,48.0,delivered,RT-0056,820.3,2024-03-15 10:07:57
SHP-001784,BAT-000538,WH-0074,WH-0021,2024-07-06 10:16:54,2024-07-11 01:16:54,ArcticLine Shipping,VH-9459,-2.7,2.2,0.6,61.9,delivered,RT-0048,3833.5,2024-07-05 17:16:54
SHP-001785,BAT-002624,WH-0084,WH-0042,2025-07-16 13:01:18,2025-07-21 11:01:18,TempGuard Logistics,VH-9744,-4.5,1.3,-0.8,36.5,in_transit,RT-0102,3605.4,2025-07-16 06:01:18
SHP-001786,BAT-001867,WH-0030,WH-0030,2024-01-19 02:40:19,2024-01-21 20:40:19,SafeShip Pharma,VH-6198,0.7,4.8,1.9,52.4,delivered,RT-0081,4055.6,2024-01-18 06:40:19
